,Time,Container,Status,CPU %,Memory GB
724,2026-02-11 12:37:10,chatwoot_postgresV2,RUNNING,100038.55,1649.215
725,2026-02-11 12:37:10,gemini,RUNNING,100992,1649.215
726,2026-02-11 12:37:10,realtime-dev.supabase-realtime,RUNNING,98478.22,1649.215
727,2026-02-11 12:37:10,n8n,RUNNING,98032.18,1649.215
728,2026-02-11 12:37:10,supabase-auth,RUNNING,98685.49,1649.215
729,2026-02-11 12:37:10,supabase-edge-functions,RUNNING,99257.56,1649.215
730,2026-02-11 12:37:10,n8n_redis,RUNNING,100516.1,1649.215
731,2026-02-11 12:37:10,supabase-vector,RUNNING,99335.49,1649.215
732,2026-02-11 12:37:10,chatwoot_sidekiq,RUNNING,100337.02,1649.215
733,2026-02-11 12:37:10,supabase-db,RUNNING,102011.76,1649.215
734,2026-02-11 12:37:10,supabase-kong,RUNNING,100945.57,1649.215
735,2026-02-11 12:37:10,redis,RUNNING,100109.85,1649.215
736,2026-02-11 12:37:10,postgres,RUNNING,99360.36,1649.215
737,2026-02-11 12:37:10,adminer,RUNNING,98164.83,1649.215
738,2026-02-11 12:37:10,chatwoot_sidekiqV2,RUNNING,102076.43,1649.215
739,2026-02-11 12:37:10,supabase-storage,RUNNING,98983.96,1649.215
740,2026-02-11 12:37:10,chatwoot_postgres,RUNNING,101683.45,1649.215
741,2026-02-11 12:37:10,n8n_postgres,RUNNING,98139.96,1649.215
742,2026-02-11 12:37:10,supabase-analytics,RUNNING,98629.11,1649.215
743,2026-02-11 12:37:10,n8n_pgvector,RUNNING,100409.98,1649.215
744,2026-02-11 12:37:10,chatwoot_redis,RUNNING,99811.38,1649.215
745,2026-02-11 12:37:10,supabase-meta,RUNNING,99109.98,1649.215
746,2026-02-11 12:37:10,supabase-studio,RUNNING,99254.24,1649.215
747,2026-02-11 12:37:10,db_proxy,RUNNING,100529.37,1649.215
748,2026-02-11 12:36:10,cadvisor,RUNNING,98854.19,1649.215
749,2026-02-11 12:36:10,waha,RUNNING,100042.37,1649.215
750,2026-02-11 12:36:10,app_proxy,RUNNING,100532.31,1649.215
751,2026-02-11 12:36:10,chatwoot_redisV2,RUNNING,101110.57,1649.215
752,2026-02-11 12:36:10,supabase-rest,RUNNING,100852.27,1649.215
753,2026-02-11 12:36:10,evolution,RUNNING,100122.36,1649.215
754,2026-02-11 12:36:10,supabase-imgproxy,RUNNING,100718.95,1649.215
755,2026-02-11 12:36:10,chatwoot_postgresV2,RUNNING,99319.13,1649.215
756,2026-02-11 12:36:10,gemini,RUNNING,100149.02,1649.215
757,2026-02-11 12:36:10,realtime-dev.supabase-realtime,RUNNING,100863.93,1649.215
758,2026-02-11 12:36:10,n8n,RUNNING,102315.42,1649.215
759,2026-02-11 12:36:10,supabase-auth,RUNNING,99775.74,1649.215
760,2026-02-11 12:36:10,supabase-edge-functions,RUNNING,100937.26,1649.215
761,2026-02-11 12:36:10,n8n_redis,RUNNING,99524.1,1649.215
762,2026-02-11 12:36:10,supabase-vector,RUNNING,100187.35,1649.215
763,2026-02-11 12:36:10,chatwoot_sidekiq,RUNNING,98102.62,1649.215
764,2026-02-11 12:36:10,supabase-db,RUNNING,98424.24,1649.215
765,2026-02-11 12:36:10,supabase-kong,RUNNING,99229.14,1649.215
766,2026-02-11 12:36:10,redis,RUNNING,99519.1,1649.215
767,2026-02-11 12:36:10,postgres,RUNNING,97957.63,1649.215
768,2026-02-11 12:36:10,adminer,RUNNING,100592.3,1649.215
769,2026-02-11 12:36:10,chatwoot_sidekiqV2,RUNNING,99369.12,1649.215
770,2026-02-11 12:36:10,supabase-storage,RUNNING,100787.28,1649.215
771,2026-02-11 12:36:10,chatwoot_postgres,RUNNING,99622.42,1649.215
772,2026-02-11 12:36:10,n8n_postgres,RUNNING,100983.92,1649.215
773,2026-02-11 12:36:10,supabase-analytics,RUNNING,100675.62,1649.215
774,2026-02-11 12:36:10,n8n_pgvector,RUNNING,98430.91,1649.215
775,2026-02-11 12:36:10,chatwoot_redis,RUNNING,99409.12,1649.215
776,2026-02-11 12:36:10,supabase-meta,RUNNING,100089.03,1649.215
777,2026-02-11 12:36:10,supabase-studio,RUNNING,99997.38,1649.215
778,2026-02-11 12:36:10,db_proxy,RUNNING,97726,1649.215
779,2026-02-11 12:35:10,cadvisor,RUNNING,98483.08,1649.215
780,2026-02-11 12:35:10,waha,RUNNING,101073.59,1649.215
781,2026-02-11 12:35:10,app_proxy,RUNNING,99229.89,1649.215
782,2026-02-11 12:35:10,chatwoot_redisV2,RUNNING,98993.18,1649.215
783,2026-02-11 12:35:10,supabase-rest,RUNNING,100910.23,1649.215
784,2026-02-11 12:35:10,evolution,RUNNING,100123.4,1649.215
785,2026-02-11 12:35:10,supabase-imgproxy,RUNNING,99835.01,1649.215
786,2026-02-11 12:35:10,chatwoot_postgresV2,RUNNING,100458.47,1649.215
787,2026-02-11 12:35:10,gemini,RUNNING,99755,1649.215
788,2026-02-11 12:35:10,realtime-dev.supabase-realtime,RUNNING,101300.31,1649.215
789,2026-02-11 12:35:10,n8n,RUNNING,98414.73,1649.215
790,2026-02-11 12:35:10,supabase-auth,RUNNING,100388.46,1649.215
791,2026-02-11 12:35:10,supabase-edge-functions,RUNNING,100440.13,1649.215
792,2026-02-11 12:35:10,n8n_redis,RUNNING,100400.13,1649.215
793,2026-02-11 12:35:10,supabase-vector,RUNNING,98918.16,1649.215
794,2026-02-11 12:35:10,chatwoot_sidekiq,RUNNING,103444.07,1649.215
795,2026-02-11 12:35:10,supabase-db,RUNNING,101293.64,1649.215
796,2026-02-11 12:35:10,supabase-kong,RUNNING,100695.19,1649.215
797,2026-02-11 12:35:10,redis,RUNNING,101020.25,1649.215
798,2026-02-11 12:35:10,postgres,RUNNING,102820.61,1649.215
799,2026-02-11 12:35:10,adminer,RUNNING,100986.91,1649.215
800,2026-02-11 12:35:10,chatwoot_sidekiqV2,RUNNING,101168.61,1649.215
801,2026-02-11 12:35:10,supabase-storage,RUNNING,100606.83,1649.215
802,2026-02-11 12:35:10,chatwoot_postgres,RUNNING,99171.55,1649.215
803,2026-02-11 12:35:10,n8n_postgres,RUNNING,101088.6,1649.215
804,2026-02-11 12:35:10,supabase-analytics,RUNNING,99531.62,1649.215
805,2026-02-11 12:35:10,n8n_pgvector,RUNNING,100378.46,1649.215
806,2026-02-11 12:35:10,chatwoot_redis,RUNNING,100000.05,1649.215
807,2026-02-11 12:35:10,supabase-meta,RUNNING,100235.09,1649.215
808,2026-02-11 12:35:10,supabase-studio,RUNNING,101371.99,1649.215
809,2026-02-11 12:35:10,db_proxy,RUNNING,101301.97,1649.215
810,2026-02-11 12:34:10,cadvisor,RUNNING,100621.67,1649.215
811,2026-02-11 12:34:10,waha,RUNNING,98953.15,1649.215
812,2026-02-11 12:34:10,app_proxy,RUNNING,99895.86,1649.215
813,2026-02-11 12:34:10,chatwoot_redisV2,RUNNING,100186.19,1649.215
814,2026-02-11 12:34:10,supabase-rest,RUNNING,98219,1649.215
815,2026-02-11 12:34:10,evolution,RUNNING,99527.12,1649.215
816,2026-02-11 12:34:10,supabase-imgproxy,RUNNING,100538.24,1649.215
817,2026-02-11 12:34:10,chatwoot_postgresV2,RUNNING,99180.07,1649.215
818,2026-02-11 12:34:10,gemini,RUNNING,101227.34,1649.215
819,2026-02-11 12:34:10,realtime-dev.supabase-realtime,RUNNING,99740.69,1649.215
820,2026-02-11 12:34:10,n8n,RUNNING,99947.59,1649.215
821,2026-02-11 12:34:10,supabase-auth,RUNNING,100593.3,1649.215
822,2026-02-11 12:34:10,supabase-edge-functions,RUNNING,98909.77,1649.215
823,2026-02-11 12:34:10,n8n_redis,RUNNING,97813.55,1649.215
824,2026-02-11 12:34:10,supabase-vector,RUNNING,102483.74,1649.215
825,2026-02-11 12:34:10,chatwoot_sidekiq,RUNNING,97631.68,1649.215
826,2026-02-11 12:34:10,supabase-db,RUNNING,99425.34,1649.215
827,2026-02-11 12:34:10,supabase-kong,RUNNING,99160.05,1649.215
828,2026-02-11 12:34:10,redis,RUNNING,100329.68,1649.215
829,2026-02-11 12:34:10,postgres,RUNNING,99899.2,1649.215
830,2026-02-11 12:34:10,adminer,RUNNING,99016.55,1649.215
831,2026-02-11 12:34:10,chatwoot_sidekiqV2,RUNNING,97982.07,1649.215
832,2026-02-11 12:34:10,supabase-storage,RUNNING,99800.76,1649.215
833,2026-02-11 12:34:10,chatwoot_postgres,RUNNING,101198.98,1649.215
834,2026-02-11 12:34:10,n8n_postgres,RUNNING,99150.04,1649.215
835,2026-02-11 12:34:10,supabase-analytics,RUNNING,99957.6,1649.215
836,2026-02-11 12:34:10,n8n_pgvector,RUNNING,102191.74,1649.215
837,2026-02-11 12:34:10,chatwoot_redis,RUNNING,99121.67,1649.215
838,2026-02-11 12:34:10,supabase-meta,RUNNING,98757.93,1649.215
839,2026-02-11 12:34:10,supabase-studio,RUNNING,99435.35,1649.215
840,2026-02-11 12:34:10,db_proxy,RUNNING,101239.02,1649.215
841,2026-02-11 12:33:10,cadvisor,RUNNING,99273.42,1649.215
842,2026-02-11 12:33:10,waha,RUNNING,100881.79,1649.215
843,2026-02-11 12:33:10,app_proxy,RUNNING,101108.02,1649.215
844,2026-02-11 12:33:10,chatwoot_redisV2,RUNNING,100723.27,1649.215
845,2026-02-11 12:33:10,supabase-rest,RUNNING,101129.49,1649.215
846,2026-02-11 12:33:10,evolution,RUNNING,99740.74,1649.215
847,2026-02-11 12:33:10,supabase-imgproxy,RUNNING,98394.92,1649.215
848,2026-02-11 12:33:10,chatwoot_postgresV2,RUNNING,100761.25,1649.215
849,2026-02-11 12:33:10,gemini,RUNNING,98829.21,1649.215
850,2026-02-11 12:33:10,realtime-dev.supabase-realtime,RUNNING,98946.46,1649.215
851,2026-02-11 12:33:10,n8n,RUNNING,99431.94,1649.215
852,2026-02-11 12:33:10,supabase-auth,RUNNING,97859.89,1649.215
853,2026-02-11 12:33:10,supabase-edge-functions,RUNNING,98987.74,1649.215
854,2026-02-11 12:33:10,n8n_redis,RUNNING,101697.54,1649.215
855,2026-02-11 12:33:10,supabase-vector,RUNNING,97481.74,1649.215
856,2026-02-11 12:33:10,chatwoot_sidekiq,RUNNING,99448.45,1649.215
857,2026-02-11 12:33:10,supabase-db,RUNNING,98378.41,1649.215
858,2026-02-11 12:33:10,supabase-kong,RUNNING,101624.88,1649.215
859,2026-02-11 12:33:10,redis,RUNNING,97831.82,1649.215
860,2026-02-11 12:33:10,postgres,RUNNING,98398.22,1649.215
861,2026-02-11 12:33:10,adminer,RUNNING,100640.7,1649.215
862,2026-02-11 12:33:10,chatwoot_sidekiqV2,RUNNING,99824.95,1649.215
863,2026-02-11 12:33:10,supabase-storage,RUNNING,98918.38,1649.215
864,2026-02-11 12:33:10,chatwoot_postgres,RUNNING,98214.93,1649.215
865,2026-02-11 12:33:10,n8n_postgres,RUNNING,100412.82,1649.215
866,2026-02-11 12:33:10,supabase-analytics,RUNNING,99588.82,1649.215
867,2026-02-11 12:33:10,n8n_pgvector,RUNNING,99106.63,1649.215
868,2026-02-11 12:33:10,chatwoot_redis,RUNNING,100087.51,1649.215
869,2026-02-11 12:33:10,supabase-meta,RUNNING,102587.59,1649.215
870,2026-02-11 12:33:10,supabase-studio,RUNNING,98158.78,1649.215
871,2026-02-11 12:33:10,db_proxy,RUNNING,97557.71,1649.215
872,2026-02-11 12:32:10,cadvisor,RUNNING,101640.17,1649.215
873,2026-02-11 12:32:10,waha,RUNNING,99139.72,1649.215
874,2026-02-11 12:32:10,app_proxy,RUNNING,100117.06,1649.215
875,2026-02-11 12:32:10,chatwoot_redisV2,RUNNING,99047.36,1649.215
876,2026-02-11 12:32:10,supabase-rest,RUNNING,99641.82,1649.215
877,2026-02-11 12:32:10,evolution,RUNNING,102108.69,1649.215
878,2026-02-11 12:32:10,supabase-imgproxy,RUNNING,100308.5,1649.215
879,2026-02-11 12:32:10,chatwoot_postgresV2,RUNNING,99010.41,1649.215
880,2026-02-11 12:32:10,gemini,RUNNING,100834.11,1649.215
881,2026-02-11 12:32:10,realtime-dev.supabase-realtime,RUNNING,100100.27,1649.215
882,2026-02-11 12:32:10,n8n,RUNNING,100724.96,1649.215
883,2026-02-11 12:32:10,supabase-auth,RUNNING,101997.86,1649.215
884,2026-02-11 12:32:10,supabase-edge-functions,RUNNING,101455.45,1649.215
885,2026-02-11 12:32:10,n8n_redis,RUNNING,99834.94,1649.215
886,2026-02-11 12:32:10,supabase-vector,RUNNING,100436.12,1649.215
887,2026-02-11 12:32:10,chatwoot_sidekiq,RUNNING,101086.01,1649.215
888,2026-02-11 12:32:10,supabase-db,RUNNING,102805.59,1649.215
889,2026-02-11 12:32:10,supabase-kong,RUNNING,101087.69,1649.215
890,2026-02-11 12:32:10,redis,RUNNING,101520.94,1649.215
891,2026-02-11 12:32:10,postgres,RUNNING,100565.43,1649.215
892,2026-02-11 12:32:10,adminer,RUNNING,99030.57,1649.215
893,2026-02-11 12:32:10,chatwoot_sidekiqV2,RUNNING,100145.61,1649.215
894,2026-02-11 12:32:10,supabase-storage,RUNNING,101156.54,1649.215
895,2026-02-11 12:32:10,chatwoot_postgres,RUNNING,101571.32,1649.215
896,2026-02-11 12:32:10,n8n_postgres,RUNNING,100704.81,1649.215
897,2026-02-11 12:32:10,supabase-analytics,RUNNING,101499.11,1649.215
898,2026-02-11 12:32:10,n8n_pgvector,RUNNING,99695.56,1649.215
899,2026-02-11 12:32:10,chatwoot_redis,RUNNING,99750.98,1649.215
900,2026-02-11 12:32:10,supabase-meta,RUNNING,97745.92,1649.215
901,2026-02-11 12:32:10,supabase-studio,RUNNING,102028.08,1649.215
902,2026-02-11 12:32:10,db_proxy,RUNNING,101836.65,1649.215
903,2026-02-11 12:31:10,cadvisor,RUNNING,98998.68,1649.215
904,2026-02-11 12:31:10,waha,RUNNING,101821.36,1649.215
905,2026-02-11 12:31:10,app_proxy,RUNNING,99742.63,1649.215
906,2026-02-11 12:31:10,chatwoot_redisV2,RUNNING,99965.65,1649.215
907,2026-02-11 12:31:10,supabase-rest,RUNNING,99754.28,1649.215
908,2026-02-11 12:31:10,evolution,RUNNING,99326.55,1649.215
909,2026-02-11 12:31:10,supabase-imgproxy,RUNNING,102740.07,1649.215
910,2026-02-11 12:31:10,chatwoot_postgresV2,RUNNING,100345.11,1649.215
911,2026-02-11 12:31:10,gemini,RUNNING,98254.73,1649.215
912,2026-02-11 12:31:10,realtime-dev.supabase-realtime,RUNNING,100511.54,1649.215
913,2026-02-11 12:31:10,n8n,RUNNING,101972.82,1649.215
914,2026-02-11 12:31:10,supabase-auth,RUNNING,100984.21,1649.215
915,2026-02-11 12:31:10,supabase-edge-functions,RUNNING,99646.1,1649.215
916,2026-02-11 12:31:10,n8n_redis,RUNNING,101396.96,1649.215
917,2026-02-11 12:31:10,supabase-vector,RUNNING,100499.89,1649.215
918,2026-02-11 12:31:10,chatwoot_sidekiq,RUNNING,100761.19,1649.215
919,2026-02-11 12:31:10,supabase-db,RUNNING,100020.57,1649.215
920,2026-02-11 12:31:10,supabase-kong,RUNNING,98472.75,1649.215
921,2026-02-11 12:31:10,redis,RUNNING,100300.17,1649.215
922,2026-02-11 12:31:10,postgres,RUNNING,100667.99,1649.215
923,2026-02-11 12:31:10,adminer,RUNNING,102039.39,1649.215
924,2026-02-11 12:31:10,chatwoot_sidekiqV2,RUNNING,101971.15,1649.215
925,2026-02-11 12:31:10,supabase-storage,RUNNING,99627.79,1649.215
926,2026-02-11 12:31:10,chatwoot_postgres,RUNNING,101596.68,1649.215
927,2026-02-11 12:31:10,n8n_postgres,RUNNING,97973.46,1649.215
928,2026-02-11 12:31:10,supabase-analytics,RUNNING,98862.2,1649.215
929,2026-02-11 12:31:10,n8n_pgvector,RUNNING,104838.77,1649.215
930,2026-02-11 12:31:10,chatwoot_redis,RUNNING,101470.19,1649.215
931,2026-02-11 12:31:10,supabase-meta,RUNNING,101145.65,1649.215
932,2026-02-11 12:31:10,supabase-studio,RUNNING,101629.97,1649.215
933,2026-02-11 12:31:10,db_proxy,RUNNING,99847.48,1649.215
934,2026-02-11 12:30:10,cadvisor,RUNNING,100764.6,1649.215
935,2026-02-11 12:30:10,waha,RUNNING,97858.6,1649.215
936,2026-02-11 12:30:10,app_proxy,RUNNING,98809.18,1649.215
937,2026-02-11 12:30:10,chatwoot_redisV2,RUNNING,100065.65,1649.215
938,2026-02-11 12:30:10,supabase-rest,RUNNING,98995.01,1649.215
939,2026-02-11 12:30:10,evolution,RUNNING,98179.29,1649.215
940,2026-02-11 12:30:10,supabase-imgproxy,RUNNING,97393.17,1649.215
941,2026-02-11 12:30:10,chatwoot_postgresV2,RUNNING,100355.1,1649.215
942,2026-02-11 12:30:10,gemini,RUNNING,101017.87,1649.215
943,2026-02-11 12:30:10,realtime-dev.supabase-realtime,RUNNING,100054.14,1649.215
944,2026-02-11 12:30:10,n8n,RUNNING,99090.4,1649.215
945,2026-02-11 12:30:10,supabase-auth,RUNNING,96973.8,1649.215
946,2026-02-11 12:30:10,supabase-edge-functions,RUNNING,99749.89,1649.215
947,2026-02-11 12:30:10,n8n_redis,RUNNING,97697.43,1649.215
948,2026-02-11 12:30:10,supabase-vector,RUNNING,101113.26,1649.215
949,2026-02-11 12:30:10,chatwoot_sidekiq,RUNNING,97945.76,1649.215
950,2026-02-11 12:30:10,supabase-db,RUNNING,97144.84,1649.215
951,2026-02-11 12:30:10,supabase-kong,RUNNING,100702.11,1649.215
952,2026-02-11 12:30:10,redis,RUNNING,98449.01,1649.215
953,2026-02-11 12:30:10,rabbitmq,RUNNING,99999.82,1649.215
954,2026-02-11 12:30:10,postgres,RUNNING,98506.57,1649.215
955,2026-02-11 12:30:10,adminer,RUNNING,98297.7,1649.215
956,2026-02-11 12:30:10,chatwoot_sidekiqV2,RUNNING,99518,1649.215
957,2026-02-11 12:30:10,supabase-storage,RUNNING,100848.48,1649.215
958,2026-02-11 12:30:10,chatwoot_postgres,RUNNING,99018.04,1649.215
959,2026-02-11 12:30:10,n8n_postgres,RUNNING,100532.72,1649.215
960,2026-02-11 12:30:10,supabase-analytics,RUNNING,99838.69,1649.215
961,2026-02-11 12:30:10,n8n_pgvector,RUNNING,94914.76,1649.215
962,2026-02-11 12:30:10,chatwoot_redis,RUNNING,99649.57,1649.215
963,2026-02-11 12:30:10,supabase-meta,RUNNING,99511.42,1649.215
964,2026-02-11 12:30:10,supabase-studio,RUNNING,99572.27,1649.215
965,2026-02-11 12:30:10,db_proxy,RUNNING,98986.79,1649.215
966,2026-02-11 12:29:09,cadvisor,RUNNING,99457.07,1649.215
967,2026-02-11 12:29:09,waha,RUNNING,100855.26,1649.215
968,2026-02-11 12:29:09,app_proxy,RUNNING,100843.54,1649.215
969,2026-02-11 12:29:09,chatwoot_redisV2,RUNNING,100245.75,1649.215
970,2026-02-11 12:29:09,supabase-rest,RUNNING,100741.39,1649.215
971,2026-02-11 12:29:09,evolution,RUNNING,101642.26,1649.215
972,2026-02-11 12:29:09,supabase-imgproxy,RUNNING,99321.44,1649.215
973,2026-02-11 12:29:09,chatwoot_postgresV2,RUNNING,100828.47,1649.215
974,2026-02-11 12:29:09,gemini,RUNNING,99730.01,1649.215
975,2026-02-11 12:29:09,realtime-dev.supabase-realtime,RUNNING,98521.04,1649.215
976,2026-02-11 12:29:09,n8n,RUNNING,98804.03,1649.215
977,2026-02-11 12:29:09,supabase-auth,RUNNING,102169.72,1649.215
978,2026-02-11 12:29:09,supabase-edge-functions,RUNNING,102020.69,1649.215
979,2026-02-11 12:29:09,n8n_redis,RUNNING,100964.1,1649.215
980,2026-02-11 12:29:09,supabase-vector,RUNNING,99629.54,1649.215
981,2026-02-11 12:29:09,chatwoot_sidekiq,RUNNING,101875.01,1649.215
982,2026-02-11 12:29:09,supabase-db,RUNNING,101103.08,1649.215
983,2026-02-11 12:29:09,supabase-kong,RUNNING,97973.49,1649.215
984,2026-02-11 12:29:09,redis,RUNNING,100592.37,1649.215
985,2026-02-11 12:29:09,postgres,RUNNING,99996.25,1649.215
986,2026-02-11 12:29:09,adminer,RUNNING,100110.12,1649.215
987,2026-02-11 12:29:09,chatwoot_sidekiqV2,RUNNING,98564.58,1649.215
988,2026-02-11 12:29:09,supabase-storage,RUNNING,98721.98,1649.215
989,2026-02-11 12:29:09,chatwoot_postgres,RUNNING,98440.67,1649.215
990,2026-02-11 12:29:09,n8n_postgres,RUNNING,101446.35,1649.215
991,2026-02-11 12:29:09,supabase-analytics,RUNNING,99966.11,1649.215
992,2026-02-11 12:29:09,n8n_pgvector,RUNNING,101988.88,1649.215
993,2026-02-11 12:29:09,chatwoot_redis,RUNNING,100877.03,1649.215
994,2026-02-11 12:29:09,supabase-meta,RUNNING,100463.43,1649.215
995,2026-02-11 12:29:09,supabase-studio,RUNNING,97693.85,1649.215
996,2026-02-11 12:29:09,db_proxy,RUNNING,100942.33,1649.215
997,2026-02-11 12:28:09,cadvisor,RUNNING,100357.57,1649.215
998,2026-02-11 12:28:09,waha,RUNNING,99518.23,1649.215
999,2026-02-11 12:28:09,app_proxy,RUNNING,100259.51,1649.215
1000,2026-02-11 12:28:09,chatwoot_redisV2,RUNNING,101597.45,1649.215
1001,2026-02-11 12:28:09,supabase-rest,RUNNING,99834.02,1649.215
1002,2026-02-11 12:28:09,evolution,RUNNING,99965.32,1649.215
1003,2026-02-11 12:28:09,supabase-imgproxy,RUNNING,102215.73,1649.215
1004,2026-02-11 12:28:09,chatwoot_postgresV2,RUNNING,98742.06,1649.215
1005,2026-02-11 12:28:09,gemini,RUNNING,99651.2,1649.215
1006,2026-02-11 12:28:09,realtime-dev.supabase-realtime,RUNNING,101710.47,1649.215
1007,2026-02-11 12:28:09,n8n,RUNNING,99360.34,1649.215
1008,2026-02-11 12:28:09,supabase-auth,RUNNING,98251.76,1649.215
1009,2026-02-11 12:28:09,supabase-edge-functions,RUNNING,97158.13,1649.215
1010,2026-02-11 12:28:09,n8n_redis,RUNNING,100104.94,1649.215
1011,2026-02-11 12:28:09,supabase-vector,RUNNING,98294.97,1649.215
1012,2026-02-11 12:28:09,chatwoot_sidekiq,RUNNING,99458.4,1649.215
1013,2026-02-11 12:28:09,supabase-db,RUNNING,99862.28,1649.215
1014,2026-02-11 12:28:09,supabase-kong,RUNNING,102661.16,1649.215
1015,2026-02-11 12:28:09,redis,RUNNING,100327.65,1649.215
1016,2026-02-11 12:28:09,postgres,RUNNING,99393.58,1649.215
1017,2026-02-11 12:28:09,adminer,RUNNING,99313.8,1649.215
1018,2026-02-11 12:28:09,chatwoot_sidekiqV2,RUNNING,100738.18,1649.215
1019,2026-02-11 12:28:09,supabase-storage,RUNNING,102159.22,1649.215
1020,2026-02-11 12:28:09,chatwoot_postgres,RUNNING,101886.65,1649.215
1021,2026-02-11 12:28:09,n8n_postgres,RUNNING,99809.09,1649.215
1022,2026-02-11 12:28:09,supabase-analytics,RUNNING,101256.73,1649.215
1023,2026-02-11 12:28:09,n8n_pgvector,RUNNING,98120.46,1649.215
1024,2026-02-11 12:28:09,chatwoot_redis,RUNNING,98198.57,1649.215
1025,2026-02-11 12:28:09,supabase-meta,RUNNING,98431.26,1649.215
1026,2026-02-11 12:28:09,supabase-studio,RUNNING,99730.98,1649.215
1027,2026-02-11 12:28:09,db_proxy,RUNNING,99739.29,1649.215
1028,2026-02-11 12:27:09,cadvisor,RUNNING,99194.64,1649.215
1029,2026-02-11 12:27:09,waha,RUNNING,99775.15,1649.215
1030,2026-02-11 12:27:09,app_proxy,RUNNING,99153.18,1649.215
1031,2026-02-11 12:27:09,chatwoot_redisV2,RUNNING,98574.32,1649.215
1032,2026-02-11 12:27:09,supabase-rest,RUNNING,101385.66,1649.215
1033,2026-02-11 12:27:09,evolution,RUNNING,98784.96,1649.215
1034,2026-02-11 12:27:09,supabase-imgproxy,RUNNING,100567.97,1649.215
1035,2026-02-11 12:27:09,chatwoot_postgresV2,RUNNING,101075.5,1649.215
1036,2026-02-11 12:27:09,gemini,RUNNING,99911.16,1649.215
1037,2026-02-11 12:27:09,realtime-dev.supabase-realtime,RUNNING,100125.12,1649.215
1038,2026-02-11 12:27:09,n8n,RUNNING,101584.69,1649.215
1039,2026-02-11 12:27:09,supabase-auth,RUNNING,100876.47,1649.215
1040,2026-02-11 12:27:09,supabase-edge-functions,RUNNING,99995.75,1649.215
1041,2026-02-11 12:27:09,n8n_redis,RUNNING,99489.87,1649.215
1042,2026-02-11 12:27:09,supabase-vector,RUNNING,101644.4,1649.215
1043,2026-02-11 12:27:09,chatwoot_sidekiq,RUNNING,99979.16,1649.215
1044,2026-02-11 12:27:09,supabase-db,RUNNING,101755.53,1649.215
1045,2026-02-11 12:27:09,supabase-kong,RUNNING,98358.7,1649.215
1046,2026-02-11 12:27:09,redis,RUNNING,100922.91,1649.215
1047,2026-02-11 12:27:09,postgres,RUNNING,101160.09,1649.215
1048,2026-02-11 12:27:09,adminer,RUNNING,100103.56,1649.215
1049,2026-02-11 12:27:09,chatwoot_sidekiqV2,RUNNING,99030.44,1649.215
1050,2026-02-11 12:27:09,supabase-storage,RUNNING,99370.45,1649.215
1051,2026-02-11 12:27:09,chatwoot_postgres,RUNNING,100131.75,1649.215
1052,2026-02-11 12:27:09,n8n_postgres,RUNNING,97706.87,1649.215
1053,2026-02-11 12:27:09,supabase-analytics,RUNNING,99124.98,1649.215
1054,2026-02-11 12:27:09,n8n_pgvector,RUNNING,100425.33,1649.215
1055,2026-02-11 12:27:09,chatwoot_redis,RUNNING,101709.09,1649.215
1056,2026-02-11 12:27:09,supabase-meta,RUNNING,101501.76,1649.215
1057,2026-02-11 12:27:09,supabase-studio,RUNNING,100529.82,1649.215
1058,2026-02-11 12:27:09,db_proxy,RUNNING,98544.47,1649.215
1059,2026-02-11 12:26:09,cadvisor,RUNNING,99954.5,1649.215
1060,2026-02-11 12:26:09,waha,RUNNING,101929.67,1649.215
1061,2026-02-11 12:26:09,app_proxy,RUNNING,100736.93,1649.215
1062,2026-02-11 12:26:09,chatwoot_redisV2,RUNNING,99280.06,1649.215
1063,2026-02-11 12:26:09,supabase-rest,RUNNING,100668.82,1649.215
1064,2026-02-11 12:26:09,evolution,RUNNING,101358.22,1649.215
1065,2026-02-11 12:26:09,supabase-imgproxy,RUNNING,100092.38,1649.215
1066,2026-02-11 12:26:09,chatwoot_postgresV2,RUNNING,100122.29,1649.215
1067,2026-02-11 12:26:09,gemini,RUNNING,99648.84,1649.215
1068,2026-02-11 12:26:09,realtime-dev.supabase-realtime,RUNNING,99309.96,1649.215
1069,2026-02-11 12:26:09,n8n,RUNNING,101117.35,1649.215
1070,2026-02-11 12:26:09,supabase-auth,RUNNING,99195.34,1649.215
1071,2026-02-11 12:26:09,supabase-edge-functions,RUNNING,101539.29,1649.215
1072,2026-02-11 12:26:09,n8n_redis,RUNNING,101125.65,1649.215
1073,2026-02-11 12:26:09,supabase-vector,RUNNING,100255.18,1649.215
1074,2026-02-11 12:26:09,chatwoot_sidekiq,RUNNING,99260.12,1649.215
1075,2026-02-11 12:26:09,supabase-db,RUNNING,99446.18,1649.215
1076,2026-02-11 12:26:09,supabase-kong,RUNNING,101240.27,1649.215
1077,2026-02-11 12:26:09,redis,RUNNING,98379.69,1649.215
1078,2026-02-11 12:26:09,postgres,RUNNING,100319.97,1649.215
1079,2026-02-11 12:26:09,adminer,RUNNING,102361.59,1649.215
1080,2026-02-11 12:26:09,chatwoot_sidekiqV2,RUNNING,101698.77,1649.215
1081,2026-02-11 12:26:09,supabase-storage,RUNNING,99115.6,1649.215
1082,2026-02-11 12:26:09,chatwoot_postgres,RUNNING,100050.85,1649.215
1083,2026-02-11 12:26:09,n8n_postgres,RUNNING,99932.91,1649.215
